======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy
Algorithm: DBSCAN
Samples: 2237, Features: 4189
======================================================================

Rank   Feature                                               Relevance
325    SM_class_wmc_theil                                     2.522491
326    SM_class_ccl_coefficient_of_variation                  2.520501
327    SM_class_nlm_theil                                     2.518176
328    SM_class_pua_stdev                                     2.512881
329    SM_class_cco_coefficient_of_variation                  2.506064
330    SM_class_na_generalized_entropy                        2.497465
331    SM_class_nm_coefficient_of_variation                   2.495873
332    SM_class_ci_coefficient_of_variation                   2.495580
333    SM_class_tloc_theil                                    2.480522
334    SM_class_tnlm_stdev                                    2.478573
335    SM_class_npm_coefficient_of_variation                  2.476908
336    SM_class_cboi_generalized_entropy                      2.471225
337    SM_class_rfc_theil                                     2.469283
338    PMD_fdsbasoc                                           2.464445
339    SM_class_noi_max                                       2.463777
340    SM_class_lldc_coefficient_of_variation                 2.461170
341    SM_class_ldc_coefficient_of_variation                  2.459207
342    SM_class_tloc_stdev                                    2.454820
343    SM_class_nlm_coefficient_of_variation                  2.454345
344    SM_class_tnlm_theil                                    2.453947
345    SM_class_ci_theil                                      2.451053
346    SM_class_nlm_atkinson                                  2.443857
347    SM_class_rfc_sum                                       2.441882
348    SM_class_ccl_theil                                     2.437808
349    SM_class_nlg_generalized_entropy                       2.435659
350    SM_class_tnla_generalized_entropy                      2.429761
351    SM_class_nm_atkinson                                   2.427086
352    SM_class_nos_theil                                     2.425302
353    SM_class_tnpm_theil                                    2.425001
354    SM_method_dloc_sum                                     2.423827
355    SM_class_cbo_max                                       2.422326
356    SM_class_tnlpa_shannon_entropy                         2.410433
357    SM_class_tnlpa_generalized_entropy                     2.397087
358    SM_class_nii_median                                    2.394931
359    SM_class_cboi_theil                                    2.394785
360    SM_method_clc_sum                                      2.393168
361    SM_class_npa_atkinson                                  2.392772
362    SM_class_npa_hoover                                    2.390940
363    SM_class_npm_theil                                     2.385692
364    SM_class_tnos_theil                                    2.384734
365    SM_method_cllc_sum                                     2.381380
366    SM_class_na_coefficient_of_variation                   2.379160
367    SM_class_rfc_generalized_entropy                       2.374595
368    SM_class_tnlm_generalized_entropy                      2.371875
369    SM_class_tcloc_sum                                     2.370525
370    SM_class_tnlg_coefficient_of_variation                 2.363277
371    SM_class_tng_generalized_entropy                       2.363004
372    SM_class_lloc_stdev                                    2.361784
373    SM_method_cc_sum                                       2.357867
374    SM_class_tna_coefficient_of_variation                  2.357590
375    SM_class_ng_theil                                      2.357442
376    SM_class_nii_avg                                       2.350857
377    AST_methodinvocation                                   2.348684
378    SM_class_lloc_generalized_entropy                      2.346167
379    SM_class_tnls_coefficient_of_variation                 2.345926
380    SM_class_loc_generalized_entropy                       2.340959
381    SM_class_nlm_generalized_entropy                       2.337648
382    SM_class_rfc_coefficient_of_variation                  2.328052
383    SM_class_nla_coefficient_of_variation                  2.327620
384    SM_class_tnlm_atkinson                                 2.324273
385    SM_class_wmc_coefficient_of_variation                  2.323925
386    SM_class_ng_generalized_entropy                        2.321181
387    SM_class_lloc_coefficient_of_variation                 2.318106
388    SM_class_rfc_max                                       2.316480
389    SM_class_tnm_atkinson                                  2.314792
390    SM_class_tns_generalized_entropy                       2.312308
391    SM_class_tng_theil                                     2.312090
392    SM_class_ns_theil                                      2.308131
393    SM_interface_dit_gini                                  2.306728
394    SM_interface_nop_gini                                  2.306728
395    SM_interface_noa_gini                                  2.306728
396    SM_class_loc_coefficient_of_variation                  2.302569
397    SM_class_pua_theil                                     2.301364
398    SM_class_nii_generalized_entropy                       2.298906
399    SM_class_tlloc_generalized_entropy                     2.296497
400    SM_class_tns_theil                                     2.289848
401    SM_class_npm_generalized_entropy                       2.285166
402    SM_class_nls_theil                                     2.281938
403    SM_class_cboi_atkinson                                 2.274634
404    SM_class_nls_coefficient_of_variation                  2.273189
405    SM_class_tloc_generalized_entropy                      2.272345
406    SM_class_tlloc_stdev                                   2.269566
407    SM_class_cco_theil                                     2.267174
408    SM_class_ng_coefficient_of_variation                   2.265739
409    SM_class_tnm_coefficient_of_variation                  2.264990
410    SM_class_wmc_generalized_entropy                       2.259411
411    SM_class_ci_stdev                                      2.257515
412    SM_class_ci_generalized_entropy                        2.249338
413    SM_class_nlg_coefficient_of_variation                  2.246585
414    SM_class_pua_coefficient_of_variation                  2.239039
415    SM_class_ns_generalized_entropy                        2.236340
