======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
352    SM_enum_nlm_atkinson                                   4.756169
353    SM_enum_tnm_atkinson                                   4.755263
354    SM_enum_tnlm_atkinson                                  4.755263
355    SM_annotation_dloc_min                                 4.752571
356    SM_annotation_dloc_avg                                 4.752275
357    SM_annotation_dloc_max                                 4.752068
358    SM_annotation_dloc_median                              4.752068
359    SM_interface_npa_sum                                   4.749417
360    SM_interface_na_sum                                    4.749417
361    SM_annotation_dloc_sum                                 4.748439
362    SM_interface_nod_atkinson                              4.746887
363    SM_interface_cboi_generalized_entropy                  4.745087
364    SM_enum_pda_theil                                      4.744080
365    SM_enum_rfc_hoover                                     4.743834
366    SM_enum_pda_generalized_entropy                        4.743092
367    SM_enum_nos_stdev                                      4.739421
368    SM_interface_dit_coefficient_of_variation              4.735378
369    SM_enum_tnos_coefficient_of_variation                  4.734644
370    SM_enum_tnos_stdev                                     4.734580
371    SM_enum_loc_hoover                                     4.733791
372    SM_enum_tloc_hoover                                    4.733329
373    SM_enum_nos_coefficient_of_variation                   4.733121
374    SM_enum_nos_atkinson                                   4.732531
375    SM_enum_tnos_atkinson                                  4.732508
376    SM_enum_ccl_sum                                        4.729489
377    SM_interface_npa_atkinson                              4.729478
378    SM_interface_na_atkinson                               4.729478
379    SM_interface_nla_generalized_entropy                   4.725531
380    SM_interface_nlpa_generalized_entropy                  4.725531
381    SM_enum_loc_coefficient_of_variation                   4.725061
382    SM_enum_tloc_coefficient_of_variation                  4.725052
383    SM_enum_nlm_shannon_entropy                            4.724444
384    SM_enum_nm_shannon_entropy                             4.724444
385    SM_enum_tnlm_shannon_entropy                           4.724444
386    SM_enum_tnm_shannon_entropy                            4.724444
387    SM_enum_tnos_hoover                                    4.724253
388    SM_enum_tnm_hoover                                     4.723705
389    SM_enum_tnlm_hoover                                    4.723705
390    SM_enum_nlm_hoover                                     4.723462
391    SM_enum_nm_hoover                                      4.723462
392    SM_enum_nos_hoover                                     4.723069
393    SM_enum_wmc_atkinson                                   4.720096
394    SM_interface_cboi_theil                                4.713005
395    SM_method_clc_min                                      4.704113
396    SM_enum_tnm_coefficient_of_variation                   4.702647
397    SM_enum_tnlm_coefficient_of_variation                  4.702647
398    SM_enum_nlm_coefficient_of_variation                   4.702349
399    SM_enum_nm_coefficient_of_variation                    4.702349
400    PMD_soe                                                4.699714
401    SM_interface_cd_generalized_entropy                    4.695019
402    SM_enum_clc_min                                        4.693724
403    SM_interface_cd_atkinson                               4.693329
404    SM_interface_cd_theil                                  4.693322
405    SM_enum_nlpm_shannon_entropy                           4.692587
