======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy-sm-only
Algorithm: DBSCAN
Samples: 2237, Features: 3624
======================================================================

Rank   Feature                                               Relevance
215    SM_interface_noa_min                                   3.329413
216    SM_class_npa_stdev                                     3.322888
217    SM_class_tnlg_stdev                                    3.312312
218    SM_class_nlm_max                                       3.298362
219    SM_class_nlpa_max                                      3.292661
220    SM_class_rfc_stdev                                     3.267231
221    SM_class_nlpa_sum                                      3.257388
222    SM_class_wmc_stdev                                     3.250543
223    SM_class_tnlpa_max                                     3.245608
224    SM_class_nii_sum                                       3.245532
225    SM_class_nii_max                                       3.241687
226    SM_class_tnpa_min                                      3.220964
227    SM_method_mims_sum                                     3.203395
228    SM_method_mi_sum                                       3.203395
229    SM_method_nl_max                                       3.192934
230    SM_class_nl_max                                        3.192934
231    SM_interface_tng_avg                                   3.186948
232    SM_interface_tng_max                                   3.186948
233    SM_interface_tng_median                                3.186948
234    SM_interface_tng_min                                   3.186948
235    SM_interface_tng_sum                                   3.186948
236    SM_class_nlm_sum                                       3.178693
237    SM_interface_ng_min                                    3.177995
238    SM_interface_ng_sum                                    3.177995
239    SM_interface_ng_median                                 3.177995
240    SM_interface_ng_avg                                    3.177995
241    SM_interface_ng_max                                    3.177995
242    SM_class_tnlm_max                                      3.176887
243    SM_class_nlpa_generalized_entropy                      3.169898
244    SM_method_misei_sum                                    3.159685
245    SM_method_mism_sum                                     3.159579
246    SM_class_ldc_theil                                     3.159574
247    SM_interface_tnls_min                                  3.146729
248    SM_interface_tnls_median                               3.146729
249    SM_interface_tnls_max                                  3.146729
250    SM_interface_tnls_avg                                  3.146729
251    SM_interface_tnls_sum                                  3.146729
252    SM_interface_nls_min                                   3.146729
253    SM_interface_nls_median                                3.146729
254    SM_interface_nls_sum                                   3.146729
255    SM_interface_nls_max                                   3.146729
256    SM_interface_nls_avg                                   3.146729
257    SM_class_tnlpm_sum                                     3.146384
258    SM_class_nls_stdev                                     3.119150
259    SM_interface_cbo_avg                                   3.116073
260    SM_interface_cbo_median                                3.116073
261    SM_interface_cbo_min                                   3.116036
262    SM_interface_cbo_max                                   3.115981
263    SM_interface_cbo_sum                                   3.115981
264    SM_class_noi_stdev                                     3.087139
265    SM_interface_tns_max                                   3.071227
266    SM_interface_tns_median                                3.071227
267    SM_interface_tns_sum                                   3.071227
268    SM_interface_ns_sum                                    3.071227
269    SM_interface_tns_avg                                   3.071227
270    SM_interface_tns_min                                   3.071227
271    SM_interface_ns_min                                    3.071227
272    SM_interface_ns_avg                                    3.071227
273    SM_interface_ns_max                                    3.071227
274    SM_interface_ns_median                                 3.071227
275    SM_class_tnlm_sum                                      3.064909
276    SM_class_cbo_max                                       3.064705
277    SM_interface_lloc_median                               3.064616
278    SM_interface_lloc_min                                  3.064616
279    SM_interface_lloc_max                                  3.064616
280    SM_interface_lloc_avg                                  3.064616
281    SM_method_nii_max                                      3.064191
282    SM_interface_lloc_sum                                  3.063666
283    SM_method_mism_hoover                                  3.062477
284    SM_class_tnpa_median                                   3.040938
285    SM_class_loc_stdev                                     3.028731
286    SM_class_cbo_sum                                       3.026173
287    SM_class_lloc_stdev                                    3.024953
288    SM_class_tnpa_avg                                      3.024492
289    SM_class_tlloc_sum                                     3.015173
290    SM_method_hpv_generalized_entropy                      2.997476
291    SM_class_tnos_sum                                      2.995820
292    SM_method_misei_hoover                                 2.953081
293    SM_package_tcloc                                       2.943171
294    SM_method_mism_coefficient_of_variation                2.932366
295    SM_class_nlg_max                                       2.931023
296    SM_class_lldc_theil                                    2.926055
297    SM_class_tnls_stdev                                    2.912530
298    SM_class_tloc_sum                                      2.906707
299    SM_class_tloc_stdev                                    2.901272
300    SM_class_tlloc_stdev                                   2.893559
301    SM_class_wmc_max                                       2.873225
302    SM_interface_tnm_median                                2.870419
303    SM_interface_tnm_max                                   2.870419
304    SM_interface_tnm_avg                                   2.870419
305    SM_interface_tnm_min                                   2.870419
306    SM_interface_tnm_sum                                   2.870394
307    SM_class_nlpa_atkinson                                 2.864482
308    SM_class_nos_stdev                                     2.864270
309    SM_class_nm_theil                                      2.863813
310    SM_method_hpv_atkinson                                 2.859378
311    SM_class_noc_theil                                     2.856847
312    SM_interface_tnpm_avg                                  2.853938
313    SM_interface_tnpm_max                                  2.853938
314    SM_interface_tnpm_min                                  2.853938
315    SM_interface_tnpm_median                               2.853938
316    SM_interface_tnpm_sum                                  2.853913
317    SM_method_misei_coefficient_of_variation               2.846784
318    SM_class_nlpa_hoover                                   2.844020
319    SM_class_lloc_theil                                    2.835818
320    SM_interface_nm_median                                 2.832986
321    SM_interface_nm_max                                    2.832986
322    SM_interface_nm_min                                    2.832986
323    SM_interface_npm_median                                2.832986
324    SM_interface_npm_max                                   2.832986
325    SM_interface_npm_avg                                   2.832986
326    SM_interface_npm_min                                   2.832986
327    SM_interface_nm_avg                                    2.832986
328    SM_interface_npm_sum                                   2.832960
329    SM_interface_nm_sum                                    2.832960
330    SM_method_noi_sum                                      2.826513
331    SM_class_nlg_sum                                       2.809966
332    SM_class_tnlg_max                                      2.806113
333    SM_class_loc_theil                                     2.805907
334    SM_class_rfc_sum                                       2.803694
335    SM_class_wmc_sum                                       2.802083
336    SM_method_hpv_theil                                    2.794491
337    SM_class_pua_theil                                     2.789314
338    SM_class_rfc_generalized_entropy                       2.786186
339    SM_class_tnlpa_hoover                                  2.779535
340    SM_class_tnos_stdev                                    2.777460
341    SM_method_hpv_sum                                      2.775985
342    SM_class_nla_stdev                                     2.775190
343    SM_class_tnlpa_atkinson                                2.773916
344    SM_class_npm_stdev                                     2.756368
345    SM_class_nlm_theil                                     2.755448
346    SM_package_tnpkg                                       2.744336
347    SM_class_nm_generalized_entropy                        2.735120
348    SM_class_noc_atkinson                                  2.734398
349    SM_class_nod_atkinson                                  2.734368
350    SM_class_nlm_generalized_entropy                       2.730139
351    SM_class_rfc_max                                       2.729139
352    SM_class_nl_sum                                        2.724140
353    SM_class_rfc_theil                                     2.723725
354    SM_class_nlm_atkinson                                  2.723214
355    SM_method_mccc_sum                                     2.718943
356    SM_class_tnm_theil                                     2.718868
357    SM_class_tnpa_coefficient_of_variation                 2.718278
358    SM_class_noc_hoover                                    2.717048
359    SM_class_nod_hoover                                    2.717048
360    SM_package_tloc                                        2.709351
361    SM_class_lloc_max                                      2.704028
362    SM_package_tncl                                        2.703990
363    SM_file_mccc                                           2.703934
364    SM_class_tnlm_generalized_entropy                      2.696873
365    SM_package_tndi                                        2.695565
366    SM_class_npa_coefficient_of_variation                  2.694094
367    SM_class_lcom5_theil                                   2.687999
368    SM_class_lloc_sum                                      2.683643
369    SM_file_pda                                            2.682220
370    SM_class_lloc_generalized_entropy                      2.677137
371    SM_class_tlloc_max                                     2.671598
372    SM_class_noc_coefficient_of_variation                  2.670279
373    SM_class_nod_coefficient_of_variation                  2.670175
374    SM_class_tnm_generalized_entropy                       2.669462
375    SM_file_lloc                                           2.667688
376    SM_class_tlloc_theil                                   2.666703
377    SM_class_wmc_theil                                     2.665648
378    SM_method_tlloc_sum                                    2.653420
379    SM_method_lloc_sum                                     2.649929
380    SM_class_tnos_median                                   2.649033
381    SM_class_loc_generalized_entropy                       2.646729
382    SM_class_loc_max                                       2.646448
383    SM_class_pua_coefficient_of_variation                  2.638649
384    SM_class_cc_theil                                      2.637253
385    SM_class_cllc_theil                                    2.633432
386    SM_package_tnpa                                        2.633357
387    SM_class_tloc_theil                                    2.628406
388    SM_class_clc_theil                                     2.628384
389    SM_class_loc_sum                                       2.626932
390    SM_package_tlloc                                       2.625017
391    SM_class_noi_sum                                       2.624918
392    SM_class_tnlg_sum                                      2.623396
393    SM_package_tna                                         2.621482
394    SM_method_nl_sum                                       2.621331
395    SM_class_tloc_max                                      2.620027
396    SM_package_tnfi                                        2.617282
397    SM_class_tnls_sum                                      2.615906
398    SM_method_cd_sum                                       2.610979
399    SM_interface_tnls_gini                                 2.610631
400    SM_interface_nls_gini                                  2.610631
401    SM_method_tcd_sum                                      2.610615
402    SM_class_nlm_coefficient_of_variation                  2.608883
403    SM_class_wmc_generalized_entropy                       2.607965
404    SM_class_ccl_coefficient_of_variation                  2.606712
405    SM_class_tlloc_median                                  2.605642
406    SM_class_tnlm_theil                                    2.598382
407    SM_class_ci_coefficient_of_variation                   2.595696
408    SM_class_cco_coefficient_of_variation                  2.592255
409    SM_class_tnlg_generalized_entropy                      2.592168
410    SM_class_tnpm_theil                                    2.590705
411    SM_method_hdif_sum                                     2.590049
412    SM_class_nos_theil                                     2.586829
413    SM_class_nls_generalized_entropy                       2.584731
414    SM_package_tnpcl                                       2.581893
415    SM_class_ccl_theil                                     2.581799
416    SM_method_tloc_sum                                     2.574792
417    SM_package_tpda                                        2.572601
418    SM_class_cc_coefficient_of_variation                   2.571467
419    SM_method_loc_sum                                      2.570791
420    SM_class_npa_max                                       2.569188
421    SM_class_cllc_coefficient_of_variation                 2.566671
422    SM_class_npm_theil                                     2.566444
423    SM_package_tnm                                         2.564276
424    SM_package_tnin                                        2.563867
425    SM_class_clc_coefficient_of_variation                  2.560520
426    SM_class_ldc_coefficient_of_variation                  2.558832
427    SM_class_lldc_coefficient_of_variation                 2.558759
428    SM_class_npm_coefficient_of_variation                  2.557521
429    SM_method_hpl_sum                                      2.553117
430    SM_class_npa_generalized_entropy                       2.549364
431    SM_class_pda_max                                       2.543431
432    SM_class_nm_coefficient_of_variation                   2.543226
433    SM_package_tnpin                                       2.541943
434    SM_class_pua_atkinson                                  2.540451
435    SM_class_npm_generalized_entropy                       2.539351
436    SM_class_nlg_generalized_entropy                       2.537646
437    SM_class_tlloc_generalized_entropy                     2.536421
438    SM_package_tnos                                        2.534791
439    SM_class_nm_atkinson                                   2.530843
440    SM_class_tna_generalized_entropy                       2.525959
441    SM_class_nla_max                                       2.525765
442    SM_class_npa_sum                                       2.522587
443    SM_class_cboi_coefficient_of_variation                 2.519873
444    SM_package_tnpm                                        2.519459
445    SM_class_tloc_generalized_entropy                      2.518978
446    SM_class_npa_theil                                     2.518410
447    SM_class_rfc_atkinson                                  2.518349
448    SM_class_nls_max                                       2.517575
449    SM_class_tnpa_max                                      2.517059
450    SM_class_nos_max                                       2.513798
451    SM_class_tnlm_atkinson                                 2.512961
452    SM_class_ci_theil                                      2.500411
453    SM_method_tnos_sum                                     2.498213
454    SM_file_loc                                            2.497407
455    SM_class_nos_sum                                       2.497156
456    SM_class_tnos_max                                      2.497155
457    SM_method_nos_sum                                      2.497155
458    SM_class_tnla_stdev                                    2.495292
459    SM_class_nlpm_coefficient_of_variation                 2.493189
460    SM_class_tna_theil                                     2.493100
461    SM_class_nop_sum                                       2.491690
462    SM_class_tnos_theil                                    2.489395
463    SM_interface_ns_gini                                   2.488865
464    SM_interface_tns_gini                                  2.488865
465    SM_class_tnls_generalized_entropy                      2.488327
466    SM_class_nlg_theil                                     2.480097
467    SM_class_dloc_max                                      2.475095
468    SM_class_lloc_atkinson                                 2.473437
469    SM_class_wmc_atkinson                                  2.471477
470    SM_class_ccl_generalized_entropy                       2.469422
471    SM_class_tnpa_theil                                    2.467363
472    SM_package_tng                                         2.461226
473    SM_package_tpua                                        2.459190
474    SM_class_pda_sum                                       2.455994
475    SM_class_nlpm_generalized_entropy                      2.455731
476    SM_class_rfc_coefficient_of_variation                  2.454079
477    SM_class_tnlg_theil                                    2.454020
478    SM_class_ng_stdev                                      2.445424
479    SM_class_loc_atkinson                                  2.439872
480    SM_class_na_generalized_entropy                        2.436900
481    SM_class_nos_generalized_entropy                       2.429133
482    SM_class_tnpm_generalized_entropy                      2.427372
483    SM_method_nle_sum                                      2.422452
484    SM_package_cco                                         2.421455
485    SM_class_nls_sum                                       2.419139
486    SM_class_tnls_max                                      2.419139
487    SM_class_pua_generalized_entropy                       2.414801
488    SM_class_dloc_sum                                      2.412090
489    SM_class_tnla_sum                                      2.411172
490    SM_class_wmc_coefficient_of_variation                  2.409057
491    SM_class_nlpm_theil                                    2.408211
492    SM_class_lloc_coefficient_of_variation                 2.407846
493    SM_class_tnla_generalized_entropy                      2.399643
494    SM_class_noi_max                                       2.397823
495    SM_class_tloc_median                                   2.396014
496    SM_method_nii_stdev                                    2.394957
497    SM_class_loc_coefficient_of_variation                  2.382588
498    SM_class_tnlg_coefficient_of_variation                 2.380658
499    SM_class_tnm_atkinson                                  2.371801
500    SM_class_cboi_generalized_entropy                      2.371559
501    SM_class_tng_generalized_entropy                       2.364009
502    SM_class_nla_sum                                       2.351227
503    SM_class_tnla_max                                      2.351147
504    SM_class_tnlpm_theil                                   2.350207
505    SM_method_cllc_coefficient_of_variation                2.349251
506    SM_method_clc_coefficient_of_variation                 2.346803
507    SM_class_lldc_generalized_entropy                      2.341554
508    SM_method_cc_coefficient_of_variation                  2.341047
509    SM_class_tnpm_stdev                                    2.335560
510    SM_method_ccl_coefficient_of_variation                 2.335079
511    SM_class_tnlpm_generalized_entropy                     2.333703
512    SM_method_ci_coefficient_of_variation                  2.331965
513    SM_method_lldc_coefficient_of_variation                2.330269
514    SM_method_ldc_coefficient_of_variation                 2.329784
515    SM_method_cco_coefficient_of_variation                 2.328752
516    SM_class_nlg_coefficient_of_variation                  2.323885
517    SM_class_tnos_generalized_entropy                      2.322810
518    SM_class_tlloc_atkinson                                2.320178
519    SM_class_ns_theil                                      2.319181
520    SM_class_tnls_coefficient_of_variation                 2.313597
521    SM_class_ng_generalized_entropy                        2.312750
